project_id,title,description,crs_sector_name,sources,factiva_sources,GEO_sources,GEO_notes,Christian.Notes,X,Y,name,name_type,GID,country
53916,China agrees to feasibility study for Municipal Solid Waste Treatment and Recycling in Maldives,"On December 7, 2017, the Government of Maldives and the Government of China signed an exchange of letters for the Feasibility Study on the China-Aid Municipal Solid Waste Treatment and Recycling Project Between China and the Maldives, in a signing ceremony at the Great Hall of People in Beijing, witnessed by President Abdulla Yameen Abdul Gayoom and President Xi Jinping, according to the President's Office. STAFF_NOTE: The extent of China's support for this joint project is unclear. As of June 2020, it is difficult to find any additional information beyond the news of the signing of the exchanged letters.",Water Supply and Sanitation,"https://foreign.gov.mv/index.php/en/mediacentre/news/4289-key-agreements-signed-between-the-maldives-and-china, Government Source (Donor/Recipient); https://twitter.com/MDVForeign/status/938787246399832064, Social Media, including Unofficial Blogs; https://www.linkedin.com/pulse/key-agreements-signed-between-maldives-china-m-waheed/, Media Report, including Wikileaks; https://presidency.gov.mv/Press/Article/18529, Government Source (Donor/Recipient)",NA,,,,73.25,3.68,Maldives,Country,MDV,Maldives
34961,China donates disaster relief supplies worth 7.5 million RMB to Maldives following the 2004 Indian Ocean tsunami,"In the aftermath of the 2004 Indian Ocean tsunami, Beijing donated 7,500,000 RMB in relief supplies to Maldives. The first batch of the supplies was dispatched from Tianjin at 8:50 AM on Tuesday, January 5, 2005. The total package was worth 7.5 million RMB and was scheduled to arrive in Male by the evening of January 11.",Emergency Response,"https://global.factiva.com/redir/default.aspx?P=sa&an=XNEWS00020050110e11a006pq&cat=a&ep=ASE, Media Report, including Wikileaks; http://en.people.cn/200501/11/eng20050111_170329.html, Media Report, including Wikileaks; https://global.factiva.com/du/article.aspx/?accessionno=BSWEEK0020050107e11700001&fcpil=en&napc=S&sa_from=&cat=a, Media Report, including Wikileaks; https://fts.unocha.org/flows/29990?destination=donors/2976/flows/2005%3Ff%255B0%255D%3DdestinationEmergencyIdName%253A%2521%26f%255B1%255D%3DdestinationEmergencyIdName%253A%2522300%253ACHINA%2520-%2520Floods%2520-%2520June%25202005%2522%26f%255B2%255D%3DdestinationEmergencyIdName%253A%2522266%253AINDIAN%2520OCEAN%2520-%2520Earthquake/Tsunami%2520-%2520December%25202004%2522%26f%255B3%255D%3DdestinationEmergencyIdName%253A%2522270%253APAKISTAN%2520-%2520Rains/Snowfall%2520-%2520February%25202005%2522%26f%255B4%255D%3DdestinationEmergencyIdName%253A%2522302%253ASOUTH%2520ASIA%2520-%2520Earthquake%2520-%2520October%25202005%2522, Other Official Source (non-Donor, non-Recipient)","https://global.factiva.com/redir/default.aspx?P=sa&an=XNEWS00020050110e11a006pq&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/du/article.aspx/?accessionno=BSWEEK0020050107e11700001&fcpil=en&napc=S&sa_from=&cat=a, Media Report, including Wikileaks",,,,73.25,3.68,Maldives,Country,MDV,Maldives
73784,"China donates $54,141 USD to WHO for health project management in Maldives following the 2004 Indian Ocean tsunami","According to the United Nations Office for the Coordination of Humanitarian Affairs (OCHA) Financial Tracking Service (flow ID #35260), on 4 April 2005, the Chinese government donated $54,141 USD to the World Health Organization (WHO) for health project management, evaluation, and reporting in Maldives following the 2004 Indian Ocean tsunami (UN project code is TSU-MDV-05/H07-MALDIVES). OCHA marked this contribution as fully paid. The purpose of this project was 'to continuously monitor and follow-up the health status in affected areas and take appropriate remedial measures, as necessary' (see UN doc p. 46, WHO doc p. 10).",Health,"https://fts.unocha.org/flows/35260?destination=donors/2976/flows/2005%3Ff%255B0%255D%3DdestinationEmergencyIdName%253A%2521%26f%255B1%255D%3DdestinationEmergencyIdName%253A%2522300%253ACHINA%2520-%2520Floods%2520-%2520June%25202005%2522%26f%255B2%255D%3DdestinationEmergencyIdName%253A%2522266%253AINDIAN%2520OCEAN%2520-%2520Earthquake/Tsunami%2520-%2520December%25202004%2522%26f%255B3%255D%3DdestinationEmergencyIdName%253A%2522270%253APAKISTAN%2520-%2520Rains/Snowfall%2520-%2520February%25202005%2522%26f%255B4%255D%3DdestinationEmergencyIdName%253A%2522302%253ASOUTH%2520ASIA%2520-%2520Earthquake%2520-%2520October%25202005%2522%26page%3D1, Other Official Source (non-Donor, non-Recipient); https://www.humanitarianresponse.info/sites/www.humanitarianresponse.info/files/documents/files/flash_2005_indianoceantsunami.pdf, Other Official Source (non-Donor, non-Recipient); https://www.who.int/hac/donorinfo/tsunami/tsunami_mid-term_review_summary_02may05-final.pdf?ua=1, Other Official Source (non-Donor, non-Recipient)",NA,,,,73.25,3.68,Maldives,Country,MDV,Maldives
38713,China donates 150 swimming boards to the Swimming Association of Maldives,"On August 11, 2014, the Chinese Embassy announced its financial support for a program to teach children how to swim. Wang Fukang, Chinese Ambassador to Maldives, delivered 150 swimming boards to Swimming Association of Maldives.",Other Social infrastructure and services,"http://mv.chineseembassy.org/chn/zmgx/hfyjl/t1181940.htm, Government Source (Donor/Recipient)",NA,,,,73.25,3.68,Maldives,Country,MDV,Maldives
38026,Donation to Kudakudhige Hiya Orphanage,In 2014 the Chinese Ambassador to Maldives visited Kudakudhige Hiya Orphanage and donated food and toys. The value of the items is unknown.,Support to Non-governmental Organizations (NGOs) and Government Organizations,"http://mv.china-embassy.org/chn/zmgx/hfyjl/t1178347.htm, Government Source (Donor/Recipient)",NA,,,,73.25,3.68,Maldives,Country,MDV,Maldives
53962,China Grants 8100 USD to Maldives Autism Association (linked to #52447),"In August 2016, the Chinese embassy in Maldives granted 8,100 USD (MVR 124,902) to a school run by the Maldives Autism Association. The money will be used to fund therapy, make fee settlements for children who are unable to pay, and give teachers their salary. In October 2016, the Chinese embassy donated 19 computers to the Autism Association (#52447).",Education,"https://global.factiva.com/redir/default.aspx?P=sa&an=MIADMD0020160823ec8n00002&cat=a&ep=ASE , Media Report, including Wikileaks; https://en.sun.mv/39248, Media Report, including Wikileaks; http://mv.chineseembassy.org/eng/sgsd/t1391249.htm, Government Source (Donor/Recipient)","https://global.factiva.com/redir/default.aspx?P=sa&an=MIADMD0020160823ec8n00002&cat=a&ep=ASE , Media Report, including Wikileaks",,,,73.25,3.68,Maldives,Country,MDV,Maldives
55240,China grants $1.375 million USD to UNFAO for rehabilitating fishery and agriculture sectors in Maldives following the 2004 Indian Ocean tsunami,"On 26 December 2004, a severe earthquake near the Indonesian island of Sumatra triggered an enormous tsunami in the Indian Ocean that hit many countries, including the Maldives. According to the United Nations Office for the Coordination of Humanitarian Affairs (OCHA) Financial Tracking Service (flow ID #28300), on 11 January 2005, the Chinese government responded with a $1,375,000 USD donation to the Food & Agriculture Organization (FAO) of the UN for rehabilitating marine fisheries and agricultural infrastructure in the Maldives (UN project code is TSU-MDV-05/ER/I02-MALDIVES). OCHA marked this grant as fully paid. According to a July 2005 UN report, this purpose of this project was to restore livelihoods, replenish the country's food supply, and 'support the agricultural community affected by the disaster through the replacement and/or repair of small fishing craft and equipment' (p. 48) The United Nations Office for the Coordination of Humanitarian Affairs (OCHA) Financial Tracking Service records this project in flow ID #28300.","Agriculture, Forestry and Fishing","https://fts.unocha.org/flows/28300?destination=donors/2976/flows/2005%3Ff%255B0%255D%3DdestinationEmergencyIdName%253A%2521%26f%255B1%255D%3DdestinationEmergencyIdName%253A%2522300%253ACHINA%2520-%2520Floods%2520-%2520June%25202005%2522%26f%255B2%255D%3DdestinationEmergencyIdName%253A%2522266%253AINDIAN%2520OCEAN%2520-%2520Earthquake/Tsunami%2520-%2520December%25202004%2522%26f%255B3%255D%3DdestinationEmergencyIdName%253A%2522270%253APAKISTAN%2520-%2520Rains/Snowfall%2520-%2520February%25202005%2522%26f%255B4%255D%3DdestinationEmergencyIdName%253A%2522302%253ASOUTH%2520ASIA%2520-%2520Earthquake%2520-%2520October%25202005%2522, Other Official Source (non-Donor, non-Recipient); https://fts.unocha.org/appeals/180/flows?order=directional_property_2&sort=asc&page=7, Other Official Source (non-Donor, non-Recipient); https://www.humanitarianresponse.info/sites/www.humanitarianresponse.info/files/documents/files/flash_2005_indianoceantsunami.pdf, Other Official Source (non-Donor, non-Recipient)",NA,,,,73.25,3.68,Maldives,Country,MDV,Maldives
73781,"China donates $50,599 USD to WHO for advocacy and capacity building in Maldives following the 2004 Indian Ocean tsunami","According to the United Nations Office for the Coordination of Humanitarian Affairs (OCHA) Financial Tracking Service (flow ID #35258), on 4 April 2005, the Chinese government donated $50,599 USD to the World Health Organization (WHO) for public health advocacy and capacity building in Maldives following the 2004 Indian Ocean tsunami (UN project code is TSU-MDV-05/H05-MALDIVES). OCHA marked this contribution as fully paid. The purpose of this project was 'to organize public health campaigns for the prevention of diseases, outbreaks, and for the treatment of prevalent diseases' (see UN doc p. 46 and WHO doc p. 10).",Health,"https://www.humanitarianresponse.info/sites/www.humanitarianresponse.info/files/documents/files/flash_2005_indianoceantsunami.pdf, Other Official Source (non-Donor, non-Recipient); https://www.who.int/hac/donorinfo/tsunami/tsunami_mid-term_review_summary_02may05-final.pdf?ua=1, Other Official Source (non-Donor, non-Recipient); https://fts.unocha.org/flows/35258?destination=donors/2976/flows/2005%3Ff%255B0%255D%3DdestinationEmergencyIdName%253A%2521%26f%255B1%255D%3DdestinationEmergencyIdName%253A%2522300%253ACHINA%2520-%2520Floods%2520-%2520June%25202005%2522%26f%255B2%255D%3DdestinationEmergencyIdName%253A%2522266%253AINDIAN%2520OCEAN%2520-%2520Earthquake/Tsunami%2520-%2520December%25202004%2522%26f%255B3%255D%3DdestinationEmergencyIdName%253A%2522270%253APAKISTAN%2520-%2520Rains/Snowfall%2520-%2520February%25202005%2522%26f%255B4%255D%3DdestinationEmergencyIdName%253A%2522302%253ASOUTH%2520ASIA%2520-%2520Earthquake%2520-%2520October%25202005%2522%26page%3D1, Other Official Source (non-Donor, non-Recipient)",NA,,,,73.25,3.68,Maldives,Country,MDV,Maldives
38478,China donates 5 million Rufiyaa to N. Kendhi Kulhudhoo School Secondary Campus Construction,"In January 2006, the Maldives government stated that China, along with the Japanese government under the Japanese Food Aid and Counterpart Fund, has funded 5.159 million Rufiyaa of additions to a school that are currently underway. Specifically, physical infrastructure such as a classroom hall block, administrative facilities and a wall are being constructed, with the objectives of freeing up additional classroom space. The project was scheduled to be completed in December 2009, though it is unclear whether it has since been finished.",Education,"http://isles.egov.mv/Project/?lid=1&pid=718, Government Source (Donor/Recipient)",NA,,,,73.25,3.68,Maldives,Country,MDV,Maldives
52452,Chinese Government provides grant of MVR 7 million for Malé Redevelopment Project,"On November 13th, 2016, the Chinese Embassy to the Maldives donated MVR 7 million (approximately $454,000 USD) for the Malé Redevelopment Project. The funds were intended to be used to develop 7 pedestrian-only alleyways in Malé with benches, plants, and sports facilities, in addition to a children’s park with playgrounds and a semi-circle terrazzo floor with lighting in the capital’s suburb Vilimalé. The beautification of the capital city in the project was expected to benefit both residents and tourists, according to the Maldives Independent. The Maldives Ministry of Housing and Infrastructure's Public Works Services Department was to implement the project, and by November 2016 it had already acquired all materials necessary and was set to begin. The project was expected to be complete by May 2017. ",Other Social infrastructure and services,"https://global.factiva.com/redir/default.aspx?P=sa&an=MIADMD0020161114ecbd00005&cat=a&ep=ASE, Media Report, including Wikileaks; https://edition.mv/news/1492, Media Report, including Wikileaks; https://maldivesindependent.com/society/china-donates-mvr7-million-for-male-redevelopment-127715, Media Report, including Wikileaks; https://www.dropbox.com/s/1eld5d2fu2lh46c/China%20donates%20MVR7%20million%20for%20Mal%C3%A9%20redevelopment%20%E2%80%93%20Maldives%20Independent.pdf?dl=0, Media Report, including Wikileaks","https://global.factiva.com/redir/default.aspx?P=sa&an=MIADMD0020161114ecbd00005&cat=a&ep=ASE, Media Report, including Wikileaks",,,,73.25,3.68,Maldives,Country,MDV,Maldives
38236,"China provides 200 trash cans worth 500,000 MVR for waste disposal to Maldives (Linked to project #54985)","On 6 November 2014, the Chinese government gifted Maldives with 200 trash cans at a total value of 500,000 MVR to aid the efforts to make the waste disposal systems in Maldivian islands more efficient. The handover ceremony was held at Maldives' Ministry of Environment, and was attended by Deputy Chinese Ambassador to Maldives and Acting head of Chinese Embassy in Maldives, Liu Jiyang, as well as Deputy Environment Minister Ali Amir. STAFF_NOTE: A similar project was again donated by China to Maldives in year 2016. Linked to project #54985.",Water Supply and Sanitation,"http://www.haveeru.com.mv/waste_management/57391, Media Report, including Wikileaks; http://www.vnews.mv/29173, Media Report, including Wikileaks; https://en.sun.mv/25889, Media Report, including Wikileaks; http://mv.chineseembassy.org/chn/sgsd/t1405226.htm, Government Source (Donor/Recipient)",NA,,,,73.25,3.68,Maldives,Country,MDV,Maldives
53918,China pledges to build a joint ocean observation station,"On December 8, 2017, China and Maldives signed an agreement to establish a Joint Ocean Observation Station between the State Oceanic Administration of China and the Ministry of Environment and Energy of Maldives. The agreement was signed by the Minister of Foreign Affairs, H.E. Dr Mohamed Asim and Administrator of State Oceanic Administration, Wang Hong. The station will be built at Makunudhoo Island in the Maldives and is purely for ocean observation and not a military application or submarine base as previously reported and believed.",General Environmental Protection,"https://foreign.gov.mv/index.php/en/mediacentre/news/4289-key-agreements-signed-between-the-maldives-and-china, Government Source (Donor/Recipient); https://economictimes.indiatimes.com/news/defence/chinas-ocean-observation-station-at-maldives-not-a-submarine-base-chinese-media/articleshow/63114532.cms, Media Report, including Wikileaks",NA,,,,73.25,3.68,Maldives,Country,MDV,Maldives
73779,"China donates $303,595 USD to WHO for medical supply chain assets in Maldives following the 2004 Indian Ocean tsunami","According to the United Nations Office for the Coordination of Humanitarian Affairs (OCHA) Financial Tracking Service (flow ID #35256), on 4 April 2005, the Chinese government donated $303, 595 USD to the World Health Organization (WHO) for replenishing essential medical supplies, equipment, and assets in Maldives following the 2004 Indian Ocean tsunami (UN project code is TSU-MDV-05/H03-MALDIVES). OCHA marked this contribution as fully paid. This purpose of this project was to ensure that 'medical supply chains function as efficiently as possible and respond to the needs of end-users' (see UN doc p. 46 and WHO doc p. 9).",Health,"https://fts.unocha.org/flows/35256?destination=donors/2976/flows/2005%3Ff%255B0%255D%3DdestinationEmergencyIdName%253A%2521%26f%255B1%255D%3DdestinationEmergencyIdName%253A%2522300%253ACHINA%2520-%2520Floods%2520-%2520June%25202005%2522%26f%255B2%255D%3DdestinationEmergencyIdName%253A%2522266%253AINDIAN%2520OCEAN%2520-%2520Earthquake/Tsunami%2520-%2520December%25202004%2522%26f%255B3%255D%3DdestinationEmergencyIdName%253A%2522270%253APAKISTAN%2520-%2520Rains/Snowfall%2520-%2520February%25202005%2522%26f%255B4%255D%3DdestinationEmergencyIdName%253A%2522302%253ASOUTH%2520ASIA%2520-%2520Earthquake%2520-%2520October%25202005%2522%26page%3D1, Other Official Source (non-Donor, non-Recipient); https://www.humanitarianresponse.info/sites/www.humanitarianresponse.info/files/documents/files/flash_2005_indianoceantsunami.pdf, Other Official Source (non-Donor, non-Recipient); https://www.who.int/hac/donorinfo/tsunami/tsunami_mid-term_review_summary_02may05-final.pdf?ua=1, Other Official Source (non-Donor, non-Recipient)",NA,,,,73.25,3.68,Maldives,Country,MDV,Maldives
38083,China Eximbank provides 373.8 million USD loan for Velana International Airport Upgrade and Expansion Upgrade and Expansion Project (Linked to Project ID#53268),"On September 16, 2014, during Xi Jinping's state visit to the Maldives, the Chinese Government and the Government of Maldives signed the ""Preliminary Contract Agreement on the Expansion and Upgrading of Ibrahim Nasir International Airport"" that China would participate in the construction of an additional runway and bridge leading to the Velana International Airport (previously known as Ibrahim Nasir International airport) in Malé, Maldives.On December 28, 2015, the Maldives secured a preferential buyer's credit loan agreement worth $373,838,500 USD (see Feb. 2019 ""ACTIVE EXTERNAL LOANS"") from the Export-Import Bank of China. According to the Maldives Independent, the loan had a maturity period of 20 years, including a 5-year grace period. According to Maldives Airports Company Limited (MACL)'s Financial Year 2018 report, the interest rate was 3%. The principal was to be paid in thirty equal semiannual installments on January 21 and July 21 each year and the first repayment was to commence on the first available payment date falling five years after date of withdrawal - November 2, 2016. The Government of Maldives provided a sovereign guarantee for this loan. The Maldives Ministry of Finance and Treasury then used proceeds from the Eximbank loan to on-lend to the MACL in the Maldivian Rufiyaa currency. As of December 31, 2018, $211,137,789 had been disbursed.According to IJGlobal, in August 2016 total investment in the expansion of the airport is was $800 million USD. Beijing Urban Construction Group (BUCG) was given the contract to expand the airport after a $511 million deal with India’s GMR Infrastructure was cancelled by the Maldivian government, according to Reuters and the BRICS Post.The project involved the construction of a new 3,400 meters long and 65 meters wide runway, reclaim land, and develop a 45 million liter capacity fuel farm and an 80,000 ton cargo complex, according to the Maldives Independent in 2017. The project's groundbreaking ceremony was on February 27, 2017, according to the Chinese Embassy to the Maldives. Xinhua Silk Road Information Service reported that the paving construction of the new runway was completed on August 24, 2018. Then, according to Raajje, an A380 airplane landed on the newly constructed runway on September 18, 2018. The Global Times declared this moment as the completion of the Belt and Road initiative project.This project is separate from, though related to, the Seaplane Facilities of the Velana International Airport Project, which is funded by CDB and captured in project ID #54268.Velana International Airport (VIA) (IATA: MLE, ICAO: VRMM) is the main international airport in the Maldives. It is located on Hulhulé Island in the North Malé Atoll, nearby the capital island Malé. Its exact locational coordinates are available at https://www.google.com/maps/place/Velana+International+Airport/@4.1887827,73.5285805,15z/data=!4m2!3m1!1s0x0:0x15aa005ed9e5a5a2?sa=X&ved=2ahUKEwj08ZPa2aHpAhX8g3IEHUkvCS4Q_BIwHXoECBQQCg.STAFF_NOTE: This project was also supported by the Kuwait Fund for Arab Economic Development, the Saudi Fund for Development, the OPEC Fund for International Development, reported by the Maldives Independent in 2017, the Abu Dhabi Fund for Arab Economic Development, according to Maldives Independent in 2016, and Japanese Bank for International Cooperation, according to the Maldives Independent in 2015.",Transport and Storage,"http://mv.china-embassy.org/chn/zmgx/zywj/t1257933.htm, Government Source (Donor/Recipient); http://news.xinhuanet.com/world/2014-08/11/c_1112029771.htm, Government Source (Donor/Recipient); http://usa.chinadaily.com.cn/business/2015-02/27/content_19667997.htm, Media Report, including Wikileaks; http://in.reuters.com/article/2014/09/15/china-maldives-idINKBN0HA1TS20140915, Government Source (Donor/Recipient); http://www.santaihu.com/india-freezes-aid-to-maldives.html, Media Report, including Wikileaks; http://asia.nikkei.com/Business/Companies/Indian-construction-major-seeks-803M-over-scrapped-airport-deal, Media Report, including Wikileaks; http://thebricspost.com/maldives-china-eye-bridge-project-for-male-airport/#.VYpdnBOqqko, Media Report, including Wikileaks; https://marketpublishers.com/r/M36ECFF7186EN.html, Government Source (Donor/Recipient); http://www.budget.gov.mv/en/psip-loans, Government Source (Donor/Recipient); https://www.imf.org/en/Publications/CR/Issues/2016/12/31/Maldives-2016-Article-IV-Consultation-Press-Release-Staff-Report-and-Statement-by-the-43927, Other Official Source (non-Donor, non-Recipient); http://www.finance.gov.mv/public/attachments/OwAwaVVLSLKLVVWuqPSQ09geAPzs9NWA4MP7hva5.pdf, Government Source (Donor/Recipient); http://www.finance.gov.mv/public/attachments/AVyll6YKataJUESXSyu6YTM7dqyLSwgFz4yDRAYQ.pdf, Government Source (Donor/Recipient); http://planning.gov.mv/yearbook2015/assets/PublicFinance/13.9.pdf, Government Source (Donor/Recipient); http://www.finance.gov.mv/public/attachments/dpF2ThZepRM8hECUmRDBXVA8lScpxkjvxLQjJLH2.pdf, Government Source (Donor/Recipient); https://raajje.mv/en/news/40876, Media Report, including Wikileaks; https://mbr.mv/2365/, Media Report, including Wikileaks; https://www.dropbox.com/sh/absbldyt4adhe0q/AAA0cRn0OcAf6xOFMxfC-RA4a?dl=0&preview=IJGlobal+-+Airport+Extension+-+The+Maldives.pdf, NGO/Civil Society/Advocacy; https://www.dropbox.com/s/nm3q0teukco206f/Active%20Loans%20--%20Ministry%20of%20Finance%20Maldives%20--%20February%202019.xlsx?dl=0, Government Source (Donor/Recipient); http://en.silkroad.news.cn/2018/0622/100562.shtml, Media Report, including Wikileaks; https://icwa.in/pdfs/VP/2014/MaldivesOptingOutCommonwealthvp23122016.pdf, Academic Journal Article; http://statisticsmaldives.gov.mv/yearbook/2016/wp-content/uploads/sites/2/2016/04/13.9.pdf, Government Source (Donor/Recipient); https://www.dropbox.com/s/nozysz8hm4k97l6/2017%20Government%20of%20Maldives%20Bond%20Prospectus.PDF?dl=0, Government Source (Donor/Recipient); https://www.google.com/maps/place/Velana+International+Airport/@4.1887827,73.5285805,15z/data=!4m2!3m1!1s0x0:0x15aa005ed9e5a5a2?sa=X&ved=2ahUKEwj08ZPa2aHpAhX8g3IEHUkvCS4Q_BIwHXoECBQQCg, Other; http://english.bucg.com/news/20190611/251966.shtml, Implementing/Intermediary Agency Source; https://maldives.org.my/2017/01/president-inaugurates-velana-international-airport, Government Source (Donor/Recipient); https://en.imsilkroad.com/p/107956.html, Media Report, including Wikileaks; https://en.wikipedia.org/wiki/Velana_International_Airport, Other; http://www.globaltimes.cn/content/1122257.shtml, Media Report, including Wikileaks; http://www.xinhuanet.com/english/2018-02/14/c_136975643.htm, Media Report, including Wikileaks; http://mv.china-embassy.org/chn/sgsd/t1530630.htm, Government Source (Donor/Recipient); http://english.bucg.com/news/20180925/247885.shtml , Implementing/Intermediary Agency Source; https://web.archive.org/web/20141215220322/http://www.presidencymaldives.gov.mv/Index.aspx?lid=11&dcid=14808, Government Source (Donor/Recipient); http://www.audit.gov.mv/Uploads/AuditReports/2019/08August/Maldives%20Airports%20Company%20Limited%20Audit%20Report%20Financial%20Year%202018.pdf, Implementing/Intermediary Agency Source; https://www.dropbox.com/sh/absbldyt4adhe0q/AAA0cRn0OcAf6xOFMxfC-RA4a?dl=0&preview=IJGlobal+-+Airport+Extension+-+The+Maldives.pdf, NGO/Civil Society/Advocacy; http://maldivesindependent.com/business/abu-dhabi-pledges-us40m-loan-for-maldives-airport-project-122888, Media Report, including Wikileaks; https://maldivesindependent.com/business/maldives-secures-us373m-loan-for-airport-development-121010, Media Report, including Wikileaks; https://maldivesindependent.com/business/president-launches-us400m-airport-runway-project-129040, Media Report, including Wikileaks; http://mdv.mofcom.gov.cn/article/jmxw/201703/20170302532179.shtml, Government Source (Donor/Recipient)",NA,,,,73.25,3.68,Maldives,Country,MDV,Maldives
34999,"Chinese Government provides MVR 61.6 million grant for construction of National Museum in Sultan Park, Malé","In 2007, the Chinese Government provided grant funding for the construction of a national museum in Sultan Park in the capital city of Malé. Based on Maldives Government Budget reports that detail grant disbursements from China for this national museum construction project, Chinese Government grant funding totaled MVR 61.6 million. The annual disbursement Amounts are as follows: 21.3 million MVRin 2008, 40.3 million MVR in 2009. According to Albatross International Pvt. Ltd., the project cost was USD 7.8 million, but it is unclear whether or not the Chinese Government grant covered the entire cost. According to Chinese Embassy to Sri Lanka, Shandong Expressway Qilu Construction Group Co., Ltd. constructed the project.　The ground-breaking ceremony was held on November 12, 2007. The museum was handed over to the Maldives on July 10, 2010, and opened on Independence Day, July 26, 2010. It consisted of two large buildings in the old palace grounds. The museum was to serve as a platform for the preservation, display, and education of the culture heritage of the Maldives. The interior of the museum retains elements from the days of the Sultanate, including the handwritten Quran engraved on the walls. The museum is located in Sultan Park in Malé. Detailed locational coordinates can be found at https://www.google.com/maps/place/National+Museum/@4.1771979,73.5079528,17z/data=!3m1!4b1!4m5!3m4!1s0x3b3f7e55254c38c3:0x6cac26b752f8e856!8m2!3d4.1771979!4d73.5101415.STAFF_NOTE: The 2007 Maldives Budget in Statistics document lists a 15.5 million MVR estimated disbursement for 2006 for this project, but later documents (2008 & 2009) list no disbursement from 2006 for this project, so it seems the 2006 transaction never occurred.",Other Social infrastructure and services,"https://global.factiva.com/redir/default.aspx?P=sa&an=BBCSAP0020100531e65v003s6&cat=a&ep=ASE, Media Report, including Wikileaks; http://mv.china-embassy.org/chn/zmgx/hfyjl/t1174993.htm, Government Source (Donor/Recipient); https://web.archive.org/web/20180531114320/http://albatross.com.mv/maldives/attractions/, Other; http://dtxtq4w60xqpw.cloudfront.net/sites/all/files/pdf/general_information_note_for_27th_cap-csa.pdf, Other Official Source (non-Donor, non-Recipient); http://lb2.mofcom.gov.cn/article/zc/chineseeconomic/200805/20080505523945.shtml, Government Source (Donor/Recipient); http://isles.egov.mv/Project/?lid=1&pid=428, Government Source (Donor/Recipient); http://isles.egov.mv/Project/?lid=1&pid=562, Government Source (Donor/Recipient); http://lk.china-embassy.org/chn/xwdt/t719917.htm, Government Source (Donor/Recipient); http://lk.china-embassy.org/chn/xwdt/t715557.htm, Government Source (Donor/Recipient); http://www.fmprc.gov.cn/chn//gxh/cgb/zcgmzysx/yz/1206_19/1206x1/t5695.htm, Government Source (Donor/Recipient); http://mv.china-embassy.org/chn/zmgx/t1544084.htm, Government Source (Donor/Recipient); https://www.dropbox.com/s/z9wz821gh8ab4rp/Maldvies%20Budget%20in%20Statistics%202007.pdf?dl=0, Government Source (Donor/Recipient); http://www.finance.gov.mv/public/attachments/aYyx19xye8x8jPhqE6WeKybC6k6KKAWE172D5Xdd.pdf, Government Source (Donor/Recipient); http://www.finance.gov.mv/public/attachments/HfvejLjKqcWDPcEMCGBGepWLS09z5wJvjCAUIHPm.pdf, Government Source (Donor/Recipient); https://apps.who.int/iris/bitstream/handle/10665/258710/information_bulletin_participants-29Aug.pdf?sequence=1&isAllowed=y, Other Official Source (non-Donor, non-Recipient); https://www.google.com/maps/place/National+Museum/@4.1771979,73.5079528,17z/data=!3m1!4b1!4m5!3m4!1s0x3b3f7e55254c38c3:0x6cac26b752f8e856!8m2!3d4.1771979!4d73.5101415, Other; https://presidency.gov.mv/Press/Article/1369, Government Source (Donor/Recipient); http://www.gov.cn/gzdt/2009-10/28/content_1451366.htm, Government Source (Donor/Recipient); http://yws.mofcom.gov.cn/article/b/200711/20071105226312.shtml, Government Source (Donor/Recipient)","https://global.factiva.com/redir/default.aspx?P=sa&an=BBCSAP0020100531e65v003s6&cat=a&ep=ASE, Media Report, including Wikileaks",,,,73.25,3.68,Maldives,Country,MDV,Maldives
38027,Expansion of early education programs at Kudakudhige Hiya Orphanage (linked to #38026),"In addition to donating materials to Kudakudhige Hiya Orphanage ( #38026), China is also purportedly helping the orphanage develop early education programs. However, specific details on this project have not yet been uncovered.",Support to Non-governmental Organizations (NGOs) and Government Organizations,"http://mv.china-embassy.org/chn/zmgx/hfyjl/t1113718.htm, Government Source (Donor/Recipient); http://mv.china-embassy.org/chn/zmgx/hfyjl/t1113718.htm, Government Source (Donor/Recipient)",NA,,,,73.25,3.68,Maldives,Country,MDV,Maldives
