project_id,title,description,crs_sector_name,sources,factiva_sources,location_details,GEO_codedUp,GEO_geojsonLink,GEO_sources,GEO_notes,Christian Notes,christian_geojson,level
34533,"China makes $500,000 contribution to Afghan presidential elections","In 2009, China donated $500,000 for presidential elections in Afghanistan. This donation was the result of an agreement because China's and Afghanistan's foreign ministers.",Government and Civil Society,"https://global.factiva.com/redir/default.aspx?P=sa&an=NPRESE0020090720e57k000jh&cat=a&ep=ASE, Media Report, including Wikileaks","https://global.factiva.com/redir/default.aspx?P=sa&an=NPRESE0020090720e57k000jh&cat=a&ep=ASE, Media Report, including Wikileaks",NA,country_level,,,"This project is coded up to country level since there is no specific location that received assitance, but the whole country received aid for its elections",good code up,,country
34531,Donation of 30 million RMB of wheat to Afghanistan,"On 30 December 2008, China signed an agreement to donate 30m RMB worth of wheat to Afghanistan as part of rebuilding efforts. The agreements were signed by Chinese Ambassador to Afghanistan Yang Houlan and Afghan Foreign Minister Rangin Dafar Spanta. According to online information provided by China's ECCO in Afghanistan, over 8,000 tons (or tonnes) valued at 30 million CNY were delivered during 2009: STAFF_NOTE: #34531 should not be duplicate for #34528 as their delivery times, contract signing times are different. This transaction was listed under year 2009 by the Chinese Ministry of Commerce, updated commitment year accordingly.",Emergency Response,"https://global-factiva-com.proxy.wm.edu/redir/default.aspx?P=sa&an=BBCAPP0020081230e4cu000p1&cat=a&ep=ASE, Media Report, including Wikileaks; http://mercury.ethz.ch/serviceengine/Files/ISN/120233/ichaptersection_singledocument/7a7b6db6-6400-4793-b1ef-475da1579bd8/en/chapter+4.pdf., Media Report, including Wikileaks; http://af.mofcom.gov.cn/article/zxhz/201501/20150100879514.shtml, Government Source (Donor/Recipient); http://af.mofcom.gov.cn/article/zxhz/201501/20150100879514.shtml, Government Source (Donor/Recipient)","https://global-factiva-com.proxy.wm.edu/redir/default.aspx?P=sa&an=BBCAPP0020081230e4cu000p1&cat=a&ep=ASE, Media Report, including Wikileaks",Kabul,NO,https://gist.github.com/camilabaioni/7c905a6207066176a37147ba4a8a5578,https://global.factiva.com/ga/default.aspx,"Coded the Kabul City dsitrict. The global factive source states that ""China would provide Kabul with wheat worth 30 million Yuan"". the Location details also gave kabul as the location for wheat adn i found no other contradicting information",good,https://gist.github.com/camilabaioni/7c905a6207066176a37147ba4a8a5578,district
53888,China trains 20 doctors for Afghanistan Jamhoriat hospital,"In 2008, China trained 20 doctors for Afghanistan Jamhoriat hospital. The training worths 630,000 USD.

STAFF_NOTE: In 2014, China again committed to train medical personnels in Jamhoriat hospital (#37896). Jamhuriat hospital is located in Kabul at the following address: Chara-e-searar, Disttec 2, Kabul, Afghanistan Kabul, Afghanistan 0093. Its exact locational coordinates are available at https://www.google.com/maps/place/Jamhuriat+Hospital,+Kabol,+Afghanistan/@34.5254674,69.1689225,15z/data=!4m5!3m4!1s0x0:0xb2238c27edd9b0c2!8m2!3d34.5254674!4d69.1689225”.",Health,"http://dadafghanistan.gov.af/de/frame.jsp?src=/de/deView.faces?sessionid=154258875818446093&MasterID=12&SubModuleID=1&Hierarchy=A12_E_Projects&UserID=13&iLanguageID=1&jsf_sequence=1&projectid=2829&beansKey=154258875818446093_1542595297787, Government Source (Donor/Recipient)",NA,"Jamhuriat hospital is located in Kabul at the following address: Chara-e-searar, Disttec 2, Kabul, Afghanistan Kabul, Afghanistan 0093.", NO,https://gist.github.com/camilabaioni/7c905a6207066176a37147ba4a8a5578,"https://www.google.com/maps/place/Jamhuriat+Hospital/@34.5254674,69.1689225,15z/data=!4m2!3m1!1s0x0:0xb2238c27edd9b0c2?sa=X&ved=2ahUKEwj0yMD16cbvAhWQMVkFHVbZDKUQ_BIwCnoECBoQBQ",Coded the Kabul City dsitrict. Was able to find the hospital using google maps and then coded kabul using qgis. The ,good,https://gist.github.com/camilabaioni/7c905a6207066176a37147ba4a8a5578,district
53636,China donates desks and chairs to China-Afghan Friendship School,"On April 15, China Embassy in Afghanistan donated desks and chairs to China-Afghan Friendship School in Paghman District, Kabul, Afghanistan. The school is renamed as ""China-Afghan Friendship School"" （中阿友谊学校). This project is completed. 

In March 2018, China donated textbooks to China-Afghan Friendship School, which is recorded in project #54110.",Education,"http://af.china-embassy.org/chn/zagx/sbwl/t1454014.htm, Government Source (Donor/Recipient); https://www.mfa.gov.cn/chn//pds/gjhdq/gj/yz/1206/1206x2/t1454015.htm, Government Source (Donor/Recipient)",NA,NA,NO,https://gist.github.com/camilabaioni/44594a2bc4557b9511c25d11592c69b6,http://af.china-embassy.org/chn/zagx/sbwl/t1454014.htm,"Coded the Paghman District. The description and the article both gave Paghman as the location of the school, and no other information contradicted this.",good,https://gist.github.com/camilabaioni/44594a2bc4557b9511c25d11592c69b6,district
34515,Donation of US$1.4 million in equipment and vehicles (linked to #34500),"In June, 2004 China donated police communications equipment as well as off-road vehicles to Afghanistan's transitional government. This included an alarm system, computer LAN, wireless systems and a digital programmable dispatching system as well as 22 Cherokees made by Beijing Jeep Corporation. The value of this donation is US$1.4 million. This is the second donation of goods made by China to the Afghan government to promote bilateral ties. The first was in 2002 when China donated military uniforms, boots and coats to the Afghan police and army (See Project ID#34500)",Government and Civil Society,"https://global-factiva-com.proxy.wm.edu/redir/default.aspx?P=sa&an=XNEWS00020040630e06u004ed&cat=a&ep=ASE, Media Report, including Wikileaks; http://in.china-embassy.org/eng/zgbd/t163322.htm, Government Source (Donor/Recipient)","https://global-factiva-com.proxy.wm.edu/redir/default.aspx?P=sa&an=XNEWS00020040630e06u004ed&cat=a&ep=ASE, Media Report, including Wikileaks",NA,country_level,,https://global.factiva.com/ga/default.aspx,"Coded up to the country level since the donation of vehicles and equipment woudd be used throughout the country. Similarily, police equipment/uniforms were sent which would be sued throghout cities in Afghanistan.",good code up,,country
56574,China Grants 23.028 million AFA to Afghan Ministry of Foreign Affairs (linked to #53879),"On December 22, 2015, China provided 23.028 million AFA to the Afghan Ministry of Foreign Affairs. From November 20, 2008, to December 21, 2019, China provides 858,140,268 Afghanistan Afghani (approx. 16.4 million USD) aids to Afghan Ministry of Foreign Affairs. The contribution was delivered over multiple years. About 97 million AFA (1.5 million USD) was spent. The funds were given in a grant used for acquisition of assets and the use of goods and services (#53879). DAD Platform Refer Project Code: AFG/230069; Old Project Code: AFG/0866901",Other Multisector,"http://dadafghanistan.gov.af/de/frame.jsp?src=/de/deView.faces?sessionid=154258875818446093&MasterID=1&SubModuleID=1&Hierarchy=A1_RT_OP_PROJECT&UserID=13&iLanguageID=1&jsf_sequence=1&projectid=8825&beansKey=154258875818446093_1542588941379, Government Source (Donor/Recipient); https://www.dropbox.com/s/ttwe1lxhfyzo0c2/May%202018%20Flat%20Export%20of%20Afghanistan%20DAD%20China%20Project%20Data.xlsx?dl=0, Other Official Source (non-Donor, non-Recipient); https://www.dropbox.com/s/cu75mmi3ek8d6sc/Flat%20Export%20of%20Geocoded%20Afghanistan%20DAD%20from%202014.xlsx?dl=0, Government Source (Donor/Recipient); https://www.dropbox.com/s/kt1n2ehv3w48hi2/DAD%20Afghanistan%20Project%20230069.pdf?dl=0, Other Official Source (non-Donor, non-Recipient); http://af.mofcom.gov.cn/article/zxhz/201501/20150100879514.shtml, Government Source (Donor/Recipient)",NA,NA,country_level,,,Coded up to the country level since the Afghan Ministry of Foreign Affairs is responsible for managing the foreign relations of Afghanistan and that is where the grant went to. The grant was used for acquisition of assets and the use of goods and services which would benefit various districts.,good code up,,country
34516,China donates $1m in office and sports equipment to Afghan government (Linked to Project ID#34515),"On 5 October, 2004, the Chinese government donated office equipment and recreational materials to Afghanistan's transitional government. This included 400 computers, 300 printers, TV sets, digital cameras, footballs, volleyballs and other athletic equipment. This donation was worth $1m. Chinese Ambassador to Afghanistan Sun Yuxi and Afghan Foreign Minister A. Abdulla signed the notes of exchange. This is the fourth largest donation made by China; in June 2004, China had just donated communication equipment and vehicles to the Afghan government (See Project ID#34515)",Government and Civil Society,"https://global-factiva-com.proxy.wm.edu/redir/default.aspx?P=sa&an=XNEWS00020041005e0a50035x&cat=a&ep=ASE, Media Report, including Wikileaks; http://in.china-embassy.org/eng/zgbd/t163322.htm, Government Source (Donor/Recipient)","https://global-factiva-com.proxy.wm.edu/redir/default.aspx?P=sa&an=XNEWS00020041005e0a50035x&cat=a&ep=ASE, Media Report, including Wikileaks",NA,NO,https://gist.github.com/camilabaioni/7c905a6207066176a37147ba4a8a5578,,Coded the Kabul City dsitrict. The donation included office and sports equipment which would be usde by the govenrment office in Kabul,good,https://gist.github.com/camilabaioni/7c905a6207066176a37147ba4a8a5578,district
56587,China Grants 34.14 million AFA to Afghan Ministry of Foreign Affairs (linked to #53879),"On November 5, 2017, China provided 34.14 million AFA to the Afghan Ministry of Foreign Affairs. From November 20, 2008, to December 21, 2019, China provides 858,140,268 Afghanistan Afghani (approx. 16.4 million USD) aids to Afghan Ministry of Foreign Affairs. The contribution was delivered over multiple years. About 97 million AFA (1.5 million USD) was spent. The funds were given in a grant used for acquisition of assets and the use of goods and services (#53879). DAD Platform Refer Project Code: AFG/230069; Old Project Code: AFG/0866901",Other Multisector,"https://www.dropbox.com/s/cu75mmi3ek8d6sc/Flat%20Export%20of%20Geocoded%20Afghanistan%20DAD%20from%202014.xlsx?dl=0, Government Source (Donor/Recipient); https://www.dropbox.com/s/ttwe1lxhfyzo0c2/May%202018%20Flat%20Export%20of%20Afghanistan%20DAD%20China%20Project%20Data.xlsx?dl=0, Other Official Source (non-Donor, non-Recipient); http://dadafghanistan.gov.af/de/frame.jsp?src=/de/deView.faces?sessionid=154258875818446093&MasterID=1&SubModuleID=1&Hierarchy=A1_RT_OP_PROJECT&UserID=13&iLanguageID=1&jsf_sequence=1&projectid=8825&beansKey=154258875818446093_1542588941379, Government Source (Donor/Recipient); https://www.dropbox.com/s/kt1n2ehv3w48hi2/DAD%20Afghanistan%20Project%20230069.pdf?dl=0, Other Official Source (non-Donor, non-Recipient); http://af.mofcom.gov.cn/article/zxhz/201501/20150100879514.shtml, Government Source (Donor/Recipient)",NA,NA,country_level,,,Coded up to the country level since the Afghan Ministry of Foreign Affairs is responsible for managing the foreign relations of Afghanistan and that is where the grant went to. The grant was used for acquisition of assets and the use of goods and services which would benefit various districts.,good code up,,country
53817,China provides 10 million yuan in material aid to Afghanistan earthquake relief,"In October 2015 in response to an earthquake, China provided 10 million Chinese yuan in emergency material aid to Afghanistan and announced that Vice Chairman Li Yuanchao would provide an additional 1 million USD in cash assistance. The material aid was delivered to Afghanistan in November 3, 2015. The earthquake relief materials include 300 tents, 20,000 blankets and 60 generators. STAFF_NOTE: This project records just the 10 million RMB.",Emergency Response,"http://af.mofcom.gov.cn/article/jmxw/201512/20151201212531.shtml, Government Source (Donor/Recipient); http://af.mofcom.gov.cn/article/jmxw/201511/20151101154504.shtml, Government Source (Donor/Recipient); https://global.factiva.com/du/article.aspx/?accessionno=PHILNA0020151028ebas0000x&fcpil=en&napc=S&sa_from=&cat=a, Media Report, including Wikileaks; http://www.xinhuanet.com/world/2015-11/03/c_1117024902.htm, Media Report, including Wikileaks; http://af.mofcom.gov.cn/article/zxhz/201501/20150100879514.shtml, Government Source (Donor/Recipient)","https://global.factiva.com/du/article.aspx/?accessionno=PHILNA0020151028ebas0000x&fcpil=en&napc=S&sa_from=&cat=a, Media Report, including Wikileaks",NA,country_level,,http://af.mofcom.gov.cn/article/jmxw/201511/20151101154504.shtml,Coded up to the country level since the aid was signed over to the governemtn and would be used throghout the areas that were affected with no district or province specified.,good code up,,country
53641,China agreed to provide additional annual 50 national scholarships to Afghanistan,"During Afghanistan Chief Executive Abdullah Abdullah's visit in China between May 15-18, 2016, China agrees to provide an additional 50 national scholarships to Afghanistan annually for 5 years. The scholarships are for Afghan students to study in China. In 2014, China agreed on providing 500 national scholarships to Afghanistan (See project #37861 for details).",Education,"http://af.china-embassy.org/chn/zagx/wxzl/t1392473.htm, Government Source (Donor/Recipient); https://www.mfa.gov.cn/chn//pds/wjdt/zwbd/t1437807.htm , Government Source (Donor/Recipient); http://www.chinadaily.com.cn/china/2014-10/31/content_18835431.htm, Media Report, including Wikileaks",NA,NA,country_level,,,"Coded up to the country level since the scholarship was awarded do 50 students throughout Afghanistan, with no specific districts favored and they would be studying in china.",good code up,,country
34524,"China donates $200,000 to Afghan refugees (linked to #34523)","On 31 August 2007, Chinese Ambassador to Afghanistan Yang Houlan handed over US$200 000 in cash aid to Afghan acting refugee minister Abdul Qader Ahadi to help poverty-stricken Afghan refugees. The aid would cover infrastructure, education, health and so on. This is part of an aid package worth US$1.5 million; another part of the package was a donation of US$1.3 million in goods (See Project ID#34523).",Emergency Response,"https://global-factiva-com.proxy.wm.edu/redir/default.aspx?P=sa&an=XNEWS00020070709e3790048v&cat=a&ep=ASE, Media Report, including Wikileaks; http://lb2.mofcom.gov.cn/aarticle/zc/chineseeconomic/200805/20080505525325.html, Government Source (Donor/Recipient)","https://global-factiva-com.proxy.wm.edu/redir/default.aspx?P=sa&an=XNEWS00020070709e3790048v&cat=a&ep=ASE, Media Report, including Wikileaks",NA,country_level,,,Coded up to the country level since the cash aid is for refugeees throughout Afghanistan with no specific districts mentioned,good code up,,country
37883,Donation of US$1.79 million in dredging equipment,"China donated about $1.79 million in dredging equipment to Afghanistan in March 2009. No other details are found. 

From China ECCO in Afghanistan:

2009年3月，中方向阿捐赠价值178.75万美元的清淤设备。",Water Supply and Sanitation,"http://af.mofcom.gov.cn/article/zxhz/201501/20150100879514.shtml, Government Source (Donor/Recipient)",NA,NA,country_level,,,Coded up to the country level since the donation was sent to afghanistan fro dredgin equipment. No furhter informaion was found and also no further info was given as per the description,good code up,,country
38828,Chinese Embassy donates television and sports equipment to Afghan school (Linked to Project ID#34507),"31 October, 2009, Ambassador Zheng Qingdian donated two televisions, two table tennis rackets, ten boxes of table tennis balls, and two volleyballs to the Shah Schneider Secondary School. Vice Principal of the school thanked the Chinese Embassy in Afghanistan for their concerns with regards to education. Friendship between the Chinese and the Afghans in the education sector came about with the 'See the world' magazine. In 2002, 'See the world' magazine organized a large-scale photo exhibition called 'focus on Afghanistan war orphans', and raised capital amounting to 200 million yuan for the Afghan war orphans through charities and other activities. Of the total capital collected, more than $200,000 was used for the construction of the two Afghan friendship schools (See Project ID#34507)",Education,"http://af.china-embassy.org/chn/zagx/sbwl/t624925.htm, Government Source (Donor/Recipient); http://news.xinhuanet.com/english/2003-06/17/content_923999.htm, Media Report, including Wikileaks",NA,Kabul,NO,https://gist.github.com/camilabaioni/7c905a6207066176a37147ba4a8a5578,http://af.china-embassy.org/chn/zagx/sbwl/t624925.htm,Coded the Kabul City dsitrict. The location details gave Kabul as the location and the articles given mentioned that the school China-Arab Friendship School (also known as Shah-Shaid Middle School) is found in Kabul,good,https://gist.github.com/camilabaioni/7c905a6207066176a37147ba4a8a5578,district
34643,China to provide 4.3 million RMB to Afghanistan Ministry of Interior,"On 23 September 2012, China and Afghanistan signed 3 agreements; one of them is the the 'agreement for assistance for completion of police equipment between Afghanistan and China' and it was signed between Deputy Minister of Interior Affairs and Deputy Minister of Public Security of China. Based on the report by Bakhtar News Agency, the assistance may be worth 4.3 million Chinese Yuan.",Government and Civil Society,"https://global-factiva-com.libproxy1.nus.edu.sg/redir/default.aspx?P=sa&an=BAKHNA0020120925e89o00002&cat=a&ep=ASE, Media Report, including Wikileaks; http://af.mofcom.gov.cn/article/zxhz/201501/20150100879514.shtml, Government Source (Donor/Recipient); http://www.asianews.it/news-en/Afghanistan,-Iran,-Chinese-aid-and-Shanghai-group-24985.html, Media Report, including Wikileaks; http://www.jamestown.org/programs/chinabrief/single/?tx_ttnews%5Btt_news%5D=40070&cHash=dddb4ec37d4ad772df2281d51020ac67#.VaE82fmqqko, Academic Journal Article; http://www.bakhtarnews.com.af/eng/politics/item/4134-afghanistan-china-sign-practical-plan-for-implementing-joint-strategic-statement-two-cooperation-agreements.html, Media Report, including Wikileaks","https://global-factiva-com.libproxy1.nus.edu.sg/redir/default.aspx?P=sa&an=BAKHNA0020120925e89o00002&cat=a&ep=ASE, Media Report, including Wikileaks",NA,country_level,,,Coded up to the country level since the money provided went to the Afganistan government (Ministry of Interior) and no district was specifically affected,good code up,,country
34583,China donates $1 million to Afghanistan Ministry of Public Health,"In 2010, an agreement was signed by Afghanistan's Minister of Public Health and the Chinese Ambassador to Kabul. This agreement outlined a contract was worth US$1 million and would be used to equip the Afghan Ministry of Public Health with the tools to control influenza in Afghanistan. STAFF_NOTE: This project may be related to #53881.",Health,"https://global-factiva-com.proxy.wm.edu/redir/default.aspx?P=sa&an=PAKBNK0020100215e62f0005w&cat=a&ep=ASE, Media Report, including Wikileaks; http://reliefweb.int/report/afghanistan/afghanistan-china-dedicate-1million-moph, NGO/Civil Society/Advocacy","https://global-factiva-com.proxy.wm.edu/redir/default.aspx?P=sa&an=PAKBNK0020100215e62f0005w&cat=a&ep=ASE, Media Report, including Wikileaks",NA,country_level,,,Coded up to the country level since the donation was given to Afghan Ministry of Public Health to help fight infliuenxe and would be used throghout afghanistan with no specific district benefiting.,good code up,,country
53999,"Chinese Government provides RMB 500 million grant for the 10,000 Housing Units Project (Linked to Project ID #54451)","On November 3, 2015, Chinese Vice President Li Yuanchao and Afghan President Ashraf Ghani signed an economic and technical cooperation agreement (ECTA) that made reference to a potential project 10,000 residential apartments in Kabul (#54451). These housing units would be allocated to civil servants — specifically, the families of deceased Afghan National Army, Afghan National Police, and National Security Forces personnel. 

Then, on May 16, 2016, Chinese Premier Li Keqiang and the Government of Afghanistan’s Chief Executive Officer Abdullah Abdullah signed an exchange of notes for a feasibility study on the construction of affordable home for government employees in Kabul. 

In March 2017, officials announced that the first phase of the project would include the construction of 1400 units the Old Darulaman Palace in Kabul. The next two phases of the project are reportedly dependent on the success of the first. 

Then, in May 2017, the Chinese Government and the Government of Afghanistan signed an RMB 500 million grant agreement to build 10,000 residential apartments in Kabul. China Railway Shisiju Group Corporation, which is also known as China Railway 14th Bureau Group Co., Ltd., is the contractor responsible for project implementation. Its work will be overseen by the Government of Afghanistan's Ministry of Urban Development and Housing. 

According to the report issued by Embassy of China in Afghanistan on Dec 9, 2018, the project has been made substantial progress. According to the report issued by MOFCOM on December 26, 2019, the project was still under implementation.

This project is linked to two other technical agreements that were also signed on November 3, 2015: a grant of 1500 scholarships for Afghan students (#54038) and aid to help Afghanistan with Taliban peace talks (#54039). 

STAFF_NOTE: The Chinese project title is 期对一万套住房项目.” This project is located in Kabul. The first phase of the project will involve the construction of 1400 housing units in the Old Dar-ul-Aman Palace in Kabul. The exact locational coordinates of the Old Dar-ul-Aman Palace can be accessed at https://www.google.com/maps/place/Kabul+Darul+Aman+Palace/@34.4651695,69.1172541,17z/data=!3m1!4b1!4m5!3m4!1s0x38d1692428be5ecf:0xd47cfa156e405994!8m2!3d34.4651695!4d69.1194428.
",Other Social infrastructure and services,"https://global.factiva.com/du/article.aspx/?accessionno=PARALL0020151104ebb400092&fcpil=en&napc=S&sa_from=&cat=a, Media Report, including Wikileaks; https://www.tolonews.com/fa/afghanistan/%D8%A7%D9%81%D8%BA%D8%A7%D9%86%D8%B3%D8%AA%D8%A7%D9%86-%D9%88-%DA%86%DB%8C%D9%86-%DB%B3-%D8%AA%D9%88%D8%A7%D9%81%D9%82%D9%86%D8%A7%D9%85%D9%87%C2%9D%C2%9D%C2%9D%E2%80%8C%DB%8C-%D9%87%D9%85%DA%A9%D8%A7%D8%B1%DB%8C%E2%80%8C-%D8%A7%D9%85%D8%B6%D8%A7-%DA%A9%D8%B1%D8%AF%D9%86%D8%AF, Media Report, including Wikileaks; https://www.tolonews.com/fa/afghanistan/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%84%D9%87-%D8%A8%D8%A7-%D9%85%D8%B9%D8%A7%D9%88%D9%86-%D8%B1%D8%A6%DB%8C%D8%B3-%D8%AC%D9%85%D9%87%D9%88%D8%B1-%DA%86%DB%8C%D9%86-%D8%AF%DB%8C%D8%AF%D8%A7%D8%B1-%DA%A9%D8%B1%D8%AF, Media Report, including Wikileaks; http://prod.tolonews.com/afghanistan/afghanistan-china-sign-three-cooperation-agreements, Media Report, including Wikileaks; https://www.reuters.com/article/us-afghanistan-china/chinas-vice-president-pledges-support-in-rare-afghanistan-visit-idUSKCN0SS1MN20151103, Media Report, including Wikileaks; https://thediplomat.com/2015/11/chinese-vice-president-visits-afghanistan/, Media Report, including Wikileaks; https://www.reuters.com/article/us-afghanistan-china-housing-idUSKBN16T0KV, Media Report, including Wikileaks; http://af.china-embassy.org/chn/zagx/wxzl/t1392473.htm, Government Source (Donor/Recipient); https://global-factiva-com.proxy.wm.edu/redir/default.aspx?P=sa&an=HNASNI0020160517ec5h000ry&cat=a&ep=ASE, Media Report, including Wikileaks; https://global-factiva-com.proxy.wm.edu/redir/default.aspx?P=sa&an=HNASNI0020160517ec5h000ry&cat=a&ep=ASE, Media Report, including Wikileaks; https://global-factiva-com.proxy.wm.edu/redir/default.aspx?P=sa&an=XNEWS00020160518ec5i00899&cat=a&ep=ASE , Media Report, including Wikileaks; http://prod.tolonews.com/afghanistan/afghanistan-china-sign-six-cooperation-agreements, Media Report, including Wikileaks; http://ceo.gov.af/en/news/joint-statement-between-the-peoples-republic-of-china-and-the-islamic-republic-of-afghanistan, Government Source (Donor/Recipient); https://br.reuters.com/article/us-afghanistan-china-housing/afghanistan-housing-project-underlines-chinas-growing-role-idUSKBN16T0KV, Media Report, including Wikileaks; https://www.khaama.com/construction-foundation-for-1400-apartments-in-kabul-to-be-laid-in-60-days-02409/, Media Report, including Wikileaks; https://www.globalconstructionreview.com/news/china-bu7ild-10000-apartme7nts-afgha7nistan/, Media Report, including Wikileaks; https://drive.google.com/file/d/1fSkmhC10z1iSP2B_IRzUTc4Oq03Pwd5l/view?usp=sharing, Media Report, including Wikileaks; http://www.globalconstructionreview.com/news/china-bu7ild-10000-apartme7nts-afgha7nistan/, Other Official Source (non-Donor, non-Recipient); http://af.china-embassy.org/eng/sgxw/t1263718.htm, Government Source (Donor/Recipient); http://af.mofcom.gov.cn/article/zxhz/201501/20150100879514.shtml, Government Source (Donor/Recipient); https://www.reuters.com/article/us-china-afghanistan-idUSKBN0IH1D420141029, Media Report, including Wikileaks; http://www.chinadaily.com.cn/chinawatch/2014-10/31/content_18835687.htm, Media Report, including Wikileaks; http://www.afghanistantimes.af/china-donates-72m-to-afghan-housing-projects/, Media Report, including Wikileaks; http://www.xinhuanet.com//english/2017-03/17/c_136134748.htm, Media Report, including Wikileaks; http://www.crssg.com/art/2017/1/25/art_1866_509080.html, Implementing/Intermediary Agency Source; https://www.fmprc.gov.cn/mfa_eng/wjb_663304/zwjg_665342/zwbd_665378/t1719914.shtml , Government Source (Donor/Recipient); http://af.china-embassy.org/chn/sgxw/t1575910.htm, Government Source (Donor/Recipient); http://af.china-embassy.org/chn/sgxw/t1620213.htm, Government Source (Donor/Recipient)","https://global.factiva.com/du/article.aspx/?accessionno=PARALL0020151104ebb400092&fcpil=en&napc=S&sa_from=&cat=a, Media Report, including Wikileaks; https://global-factiva-com.proxy.wm.edu/redir/default.aspx?P=sa&an=HNASNI0020160517ec5h000ry&cat=a&ep=ASE, Media Report, including Wikileaks; https://global-factiva-com.proxy.wm.edu/redir/default.aspx?P=sa&an=HNASNI0020160517ec5h000ry&cat=a&ep=ASE, Media Report, including Wikileaks; https://global-factiva-com.proxy.wm.edu/redir/default.aspx?P=sa&an=XNEWS00020160518ec5i00899&cat=a&ep=ASE , Media Report, including Wikileaks",This project is located in Kabul. The first phase of the project will involve the construction of 1400 housing units in the Old Dar-ul-Aman Palace in Kabul.,NO,https://gist.github.com/camilabaioni/7c905a6207066176a37147ba4a8a5578,,Coded the Kabul City district. The money provided is for the Housing Units Project which are built in Kabul. The decription and the location details both gave Kabul as the location and no other information contradicted this. ,good,https://gist.github.com/camilabaioni/7c905a6207066176a37147ba4a8a5578,district
34523,China donates $1.3m in goods to Afghan refugees (Linked to #34524),"On 31 August 2007, Chinese Ambassador to Afghanistan Yang Houlan and Afghan acting refugee minister Abdul Qader Ahadi signed an agreement under which China would donate US$1.3 million in goods to Afghanistan for poverty alleviation for refugees. The aid would cover infrastructure, education, health and so on. This is part of an aid package worth US$1.5 million; another part of the package was a US$200 000 cash aid (See Project ID#34524).",Emergency Response,"https://global-factiva-com.proxy.wm.edu/redir/default.aspx?P=sa&an=XNEWS00020070709e3790048v&cat=a&ep=ASE, Media Report, including Wikileaks; http://lb2.mofcom.gov.cn/aarticle/zc/chineseeconomic/200805/20080505525325.html, Government Source (Donor/Recipient)","https://global-factiva-com.proxy.wm.edu/redir/default.aspx?P=sa&an=XNEWS00020070709e3790048v&cat=a&ep=ASE, Media Report, including Wikileaks",NA,country_level,,,Coded up to the ocuntry level since the donation would be used for refugeees throghout the country with no specific districts benefitting more than the others.,good code up,,country
